date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2000-01-01 05:00:00+00:00,3.0,45.518898,25.2689,37.398952,17.692097,32896.87,28749.254,0.0,0.0,0.0,0.0,21.129883,39.96,224.53629,7.84,0.84681565,,,,,,
2000-01-02 05:00:00+00:00,51.0,49.7489,32.0189,42.790188,24.933939,32943.93,3319.921,0.5,0.5,0.0,3.0,27.217524,52.92,214.18459,2.23,0.25176716,,,,,,
2000-01-03 05:00:00+00:00,51.0,57.9389,43.4489,56.734333,35.652027,32995.37,6997.5254,1.0,1.0,0.0,5.0,28.019936,54.0,235.73256,4.15,0.67633754,,,,,,
2000-01-04 05:00:00+00:00,63.0,58.658897,41.1989,52.297413,33.074364,33051.07,0.0,11.4,11.4,0.0,16.0,35.110615,85.67999,191.75497,1.53,0.38500178,,,,,,
2000-01-05 05:00:00+00:00,63.0,49.2989,24.5489,43.824287,13.150766,33110.9,28402.99,9.2,9.2,0.0,7.0,27.534704,52.56,310.34787,8.34,1.4218832,,,,,,
2000-01-06 05:00:00+00:00,3.0,33.9989,21.7589,24.089064,13.11285,33174.727,29204.484,0.0,0.0,0.0,0.0,16.75064,33.12,165.24849,8.33,1.030623,,,,,,
2000-01-07 05:00:00+00:00,3.0,41.7389,29.9489,34.02868,19.343342,33242.42,8191.3,0.0,0.0,0.0,0.0,23.34455,41.039997,244.5968,4.0,0.6952713,,,,,,
2000-01-08 05:00:00+00:00,3.0,36.3389,27.6089,27.757444,17.673496,33313.855,29112.67,0.0,0.0,0.0,0.0,19.995398,39.239998,266.42374,8.88,1.3969498,,,,,,
2000-01-09 05:00:00+00:00,3.0,46.9589,30.8489,39.598015,20.301914,33388.9,29426.133,0.0,0.0,0.0,0.0,21.915691,39.6,232.44672,8.2,1.2907413,,,,,,
2000-01-10 05:00:00+00:00,63.0,52.448902,30.8489,44.644924,25.099312,33467.43,363.35294,15.0,15.0,0.0,6.0,38.183765,90.0,131.70949,2.64,0.43801218,,,,,,
2000-01-11 05:00:00+00:00,51.0,51.6389,37.7789,41.357666,26.44514,33549.305,18780.305,0.1,0.1,0.0,1.0,29.46947,61.56,238.71402,6.58,1.8613827,,,,,,
2000-01-12 05:00:00+00:00,3.0,39.6689,29.4089,26.488586,19.335037,33634.4,29681.182,0.0,0.0,0.0,0.0,30.5173,61.56,283.7629,8.92,1.9283875,,,,,,
2000-01-13 05:00:00+00:00,75.0,30.6689,10.238901,22.736137,-4.111271,33722.59,0.0,6.799999,0.0,4.8299994,11.0,29.088802,57.6,329.86365,1.66,0.7546777,,,,,,
2000-01-14 05:00:00+00:00,3.0,12.0389,2.9489021,-2.1411934,-11.580242,33813.746,29850.865,0.0,0.0,0.0,0.0,29.598919,55.8,311.67856,9.53,0.753586,,,,,,
2000-01-15 05:00:00+00:00,1.0,14.378902,-1.5510979,5.1863155,-14.011906,33907.74,29926.404,0.0,0.0,0.0,0.0,23.950148,43.56,312.71985,9.93,0.6482177,,,,,,
2000-01-16 05:00:00+00:00,71.0,38.6789,0.9688988,28.409428,-9.343941,34004.445,4657.52,0.70000005,0.5,0.28,5.0,35.69632,72.0,230.90613,2.38,0.8597616,,,,,,
2000-01-17 05:00:00+00:00,71.0,11.498901,-1.4611015,-4.7732315,-18.186687,34103.742,29989.668,0.0,0.0,0.07,0.0,37.67809,73.439995,320.211,8.76,0.7938865,,,,,,
2000-01-18 05:00:00+00:00,3.0,18.2489,-1.641098,8.698166,-13.7263565,34205.508,29927.41,0.0,0.0,0.0,0.0,23.507751,44.639996,318.43365,9.23,0.74474424,,,,,,
2000-01-19 05:00:00+00:00,3.0,21.0389,2.858902,10.872166,-8.192707,34310.047,29740.373,0.0,0.0,0.0,0.0,15.580141,28.8,315.77676,8.7,0.8406632,,,,,,
2000-01-20 05:00:00+00:00,73.0,24.0989,7.0889015,15.040775,-2.2926712,34418.402,0.0,3.0,0.0,2.3100002,9.0,31.093666,53.28,11.429779,4.76,0.56887054,,,,,,
2000-01-21 05:00:00+00:00,73.0,15.998901,1.6888981,1.8837948,-14.352379,34530.45,22825.55,3.4,0.0,2.52,10.0,35.58359,66.96,315.6013,7.51,0.7900601,,,,,,
2000-01-22 05:00:00+00:00,2.0,11.048901,-3.2611008,-3.0076065,-18.04734,34645.98,30903.334,0.0,0.0,0.0,0.0,32.714474,61.56,286.2265,10.98,0.7221595,,,,,,
2000-01-23 05:00:00+00:00,3.0,20.4989,-4.8810997,12.8063965,-15.593037,34764.793,26566.777,0.0,0.0,0.0,0.0,16.09969,26.64,255.11353,9.25,0.6834249,,,,,,
2000-01-24 05:00:00+00:00,3.0,33.5489,7.808901,28.240213,-2.1055489,34886.703,29943.422,0.0,0.0,0.0,0.0,15.844089,28.08,359.58328,9.74,0.78775793,,,,,,
2000-01-25 05:00:00+00:00,75.0,31.9289,15.638901,22.0656,5.5722866,35011.5,0.0,18.599998,7.1,8.05,18.0,36.95396,66.6,33.013626,1.19,0.30084217,,,,,,
2000-01-26 05:00:00+00:00,51.0,32.5589,14.558901,25.431479,3.171688,35138.996,26085.986,0.6,0.6,0.0,4.0,21.746502,41.760002,292.86252,9.73,0.82397574,,,,,,
2000-01-27 05:00:00+00:00,3.0,18.968899,2.4989014,7.2902336,-9.679558,35269.016,31083.023,0.0,0.0,0.0,0.0,22.608458,41.760002,309.00375,10.79,0.70759284,,,,,,
2000-01-28 05:00:00+00:00,2.0,13.388901,-1.641098,0.81915283,-14.422642,35401.355,31768.895,0.0,0.0,0.0,0.0,23.219301,48.6,303.74655,10.94,0.60096014,,,,,,
2000-01-29 05:00:00+00:00,0.0,26.5289,4.3889008,16.768524,-7.608757,35535.848,31915.46,0.0,0.0,0.0,0.0,20.111729,34.56,320.32608,11.58,0.8629252,,,,,,
2000-01-30 05:00:00+00:00,3.0,42.728897,5.558899,35.644753,-4.072319,35672.312,30853.482,0.0,0.0,0.0,0.0,13.556282,21.24,247.95026,10.6,1.0870783,,,,,,
2000-01-31 05:00:00+00:00,73.0,41.108902,25.8989,34.375286,16.287882,35810.566,19421.188,5.1,2.6,1.7499999,8.0,25.86494,62.279995,229.03839,7.29,0.8940095,,,,,,
2000-02-01 05:00:00+00:00,3.0,34.6289,22.1189,23.647236,10.972086,35950.445,31475.682,0.0,0.0,0.0,0.0,22.553936,41.760002,250.67241,10.79,1.1701343,,,,,,
2000-02-02 05:00:00+00:00,3.0,21.3989,11.7689,9.625847,-0.5219803,36091.777,32518.953,0.0,0.0,0.0,0.0,27.783045,55.44,296.51718,11.61,0.993646,,,,,,
2000-02-03 05:00:00+00:00,3.0,27.6989,3.2188988,18.5806,-7.890007,36234.402,27225.783,0.0,0.0,0.0,0.0,20.929594,36.719997,277.7583,9.35,0.8776052,,,,,,
2000-02-04 05:00:00+00:00,71.0,29.5889,19.9589,21.632393,10.69932,36378.16,21600.0,0.8000001,0.0,0.63,7.0,13.202726,29.519999,20.248524,9.43,0.73851824,,,,,,
2000-02-05 05:00:00+00:00,71.0,32.3789,13.1189,21.64039,3.2311745,36522.887,32984.39,0.0,0.0,0.14,0.0,21.129885,35.64,259.76266,12.54,1.1577079,,,,,,
2000-02-06 05:00:00+00:00,3.0,29.4989,14.468899,17.642574,3.1276665,36668.434,33141.02,0.0,0.0,0.0,0.0,28.112288,53.639996,273.68173,12.85,1.2687079,,,,,,
2000-02-07 05:00:00+00:00,3.0,38.858902,14.198902,26.986935,2.1826782,36814.64,33298.117,0.0,0.0,0.0,0.0,28.054604,58.32,262.4814,10.7,1.5701935,,,,,,
2000-02-08 05:00:00+00:00,0.0,25.8989,7.3589,18.139082,-3.7439919,36961.883,33456.113,0.0,0.0,0.0,0.0,23.773632,47.16,294.99976,13.42,1.1891202,,,,,,
2000-02-09 05:00:00+00:00,3.0,41.5589,14.2889,30.30464,2.5220947,37111.47,33616.336,0.0,0.0,0.0,0.0,31.160282,59.039997,223.56667,10.68,1.3726705,,,,,,
2000-02-10 05:00:00+00:00,3.0,37.8689,24.5489,29.717405,17.409912,37263.305,32455.354,0.0,0.0,0.0,0.0,18.947083,37.44,37.22202,10.8,0.8727478,,,,,,
2000-02-11 05:00:00+00:00,51.0,43.268898,26.7989,38.889324,14.913792,37417.21,0.0,1.9000001,1.9000001,0.0,8.0,24.774696,46.8,240.33571,3.28,0.41768295,,,,,,
2000-02-12 05:00:00+00:00,3.0,28.7789,15.3689,20.540237,3.6243896,37573.02,34109.227,0.0,0.0,0.0,0.0,25.35637,47.16,336.9931,14.21,1.4398121,,,,,,
2000-02-13 05:00:00+00:00,3.0,38.0489,18.338902,28.912348,11.744738,37730.56,34276.945,0.0,0.0,0.0,0.0,15.072783,29.88,162.41231,13.51,1.4024699,,,,,,
2000-02-14 05:00:00+00:00,63.0,51.4589,32.8289,42.934513,24.057497,37889.664,0.0,18.5,18.5,0.0,14.0,38.292225,84.6,195.92099,1.89,0.278352,,,,,,
2000-02-15 05:00:00+00:00,3.0,39.3089,25.8989,29.209023,16.791307,38050.17,34616.418,0.0,0.0,0.0,0.0,26.758923,52.56,310.57678,13.76,1.4401194,,,,,,
2000-02-16 05:00:00+00:00,3.0,45.788902,25.5389,35.701775,18.241575,38211.926,29981.916,0.0,0.0,0.0,0.0,27.06472,54.0,220.6806,10.12,1.4534917,,,,,,
2000-02-17 05:00:00+00:00,3.0,34.358902,20.4989,24.753674,9.721989,38374.766,34960.098,0.0,0.0,0.0,0.0,25.862436,50.399998,315.3386,15.13,1.6616776,,,,,,
2000-02-18 05:00:00+00:00,75.0,32.5589,20.4089,23.031153,12.931173,38538.547,901.7207,18.7,0.20000005,13.0199995,11.0,25.932495,51.839996,99.38311,4.69,0.714376,,,,,,
2000-02-19 05:00:00+00:00,75.0,32.7389,26.5289,22.695251,16.68398,38703.105,506.0314,9.0,0.70000005,6.3000016,14.0,25.476198,52.199997,17.891644,4.32,0.42159137,,,,,,
2000-02-20 05:00:00+00:00,3.0,35.5289,16.8089,26.397522,9.606869,38868.312,34945.297,0.0,0.0,0.0,0.0,18.751125,37.079998,274.9662,11.02,1.0372971,,,,,,
2000-02-21 05:00:00+00:00,3.0,36.608902,15.278902,28.43876,6.411703,39034.008,35654.777,0.0,0.0,0.0,0.0,18.94024,33.48,285.6423,14.08,1.244691,,,,,,
2000-02-22 05:00:00+00:00,3.0,41.4689,11.678902,34.88208,2.753088,39200.06,35810.99,0.0,0.0,0.0,0.0,16.267857,27.72,205.3013,15.06,1.37629,,,,,,
2000-02-23 05:00:00+00:00,3.0,47.948902,26.9789,39.264694,18.089024,39366.324,35890.39,0.0,0.0,0.0,0.0,22.238562,43.92,214.00842,13.99,1.539401,,,,,,
2000-02-24 05:00:00+00:00,51.0,60.8189,36.608902,58.72066,30.243826,39532.664,35214.992,0.6,0.6,0.0,3.0,17.0763,29.88,242.19456,12.19,1.771345,,,,,,
2000-02-25 05:00:00+00:00,61.0,41.5589,34.4489,33.32938,25.742418,39698.945,5092.7104,13.5,13.5,0.0,17.0,23.068108,42.839996,61.172256,4.39,0.4948358,,,,,,
2000-02-26 05:00:00+00:00,51.0,41.3789,34.5389,36.68205,25.898012,39865.035,0.0,0.9000001,0.9000001,0.0,6.0,19.33639,35.64,77.21768,2.27,0.41132066,,,,,,
2000-02-27 05:00:00+00:00,3.0,57.038902,41.5589,52.154915,36.926052,40030.797,16229.37,0.0,0.0,0.0,0.0,20.545246,41.399998,195.03104,7.91,0.9964312,,,,,,
2000-02-28 05:00:00+00:00,61.0,53.1689,37.0589,46.860367,27.274326,40196.598,2767.8967,8.400001,8.400001,0.0,7.0,26.368616,47.519997,245.51906,3.21,0.7373192,,,,,,
2000-02-29 05:00:00+00:00,73.0,45.2489,32.7389,34.56579,21.232563,40363.695,36000.0,0.5,0.099999994,0.28,2.0,28.00837,53.639996,323.23224,14.97,2.136086,,,,,,
2000-03-01 05:00:00+00:00,3.0,48.8489,29.4989,44.855335,21.895779,40532.03,29767.453,0.0,0.0,0.0,0.0,15.978484,29.16,297.1498,14.34,1.828943,,,,,,
2000-03-02 05:00:00+00:00,53.0,45.9689,34.8989,37.202522,24.775581,40701.48,36000.0,1.4000001,1.4000001,0.0,4.0,22.476227,40.32,280.82294,13.29,1.8124658,,,,,,
2000-03-03 05:00:00+00:00,3.0,45.2489,31.7489,33.72269,19.575682,40871.918,36688.246,0.0,0.0,0.0,0.0,27.333935,56.519997,308.08655,15.18,2.1659138,,,,,,
2000-03-04 05:00:00+00:00,3.0,48.3089,30.4889,40.805122,18.897991,41043.215,37021.684,0.0,0.0,0.0,0.0,25.537172,48.239998,306.78122,17.0,2.3876941,,,,,,
2000-03-05 05:00:00+00:00,51.0,47.768898,31.2089,39.602375,23.214848,41215.246,36165.703,0.1,0.1,0.0,1.0,19.373219,44.639996,303.2836,14.2,2.06056,,,,,,
2000-03-06 05:00:00+00:00,0.0,46.2389,31.2989,36.71609,21.319124,41387.89,37674.58,0.0,0.0,0.0,0.0,21.758419,45.0,318.8096,18.17,2.4631705,,,,,,
2000-03-07 05:00:00+00:00,3.0,58.4789,28.7789,50.57767,20.830261,41561.023,37642.375,0.0,0.0,0.0,0.0,17.447933,35.64,267.60803,16.59,2.7132022,,,,,,
2000-03-08 05:00:00+00:00,3.0,50.648903,34.5389,45.2584,27.830051,41734.53,37752.355,0.0,0.0,0.0,0.0,14.764389,29.88,108.61134,16.5,2.010434,,,,,,
2000-03-09 05:00:00+00:00,3.0,69.4589,37.1489,65.30407,29.337229,41908.285,33578.254,0.0,0.0,0.0,0.0,21.9718,43.92,204.81227,15.96,2.7305217,,,,,,
2000-03-10 05:00:00+00:00,3.0,53.7089,34.7189,49.521004,24.90926,42082.176,37787.71,0.0,0.0,0.0,0.0,24.014996,50.76,357.85388,16.76,2.22583,,,,,,
2000-03-11 05:00:00+00:00,73.0,40.658897,34.4489,32.02314,25.6418,42256.08,8843.046,19.800001,17.8,1.4,11.0,28.410364,70.92,98.23192,5.18,0.7705158,,,,,,
2000-03-12 05:00:00+00:00,71.0,45.4289,34.0889,41.95204,22.792957,42429.883,0.0,20.900002,20.900002,0.07,18.0,24.951921,55.8,326.68082,1.83,0.45495275,,,,,,
2000-03-13 05:00:00+00:00,2.0,38.3189,26.7089,27.895191,14.896198,42603.47,39338.258,0.0,0.0,0.0,0.0,24.485292,47.519997,313.48218,19.98,2.2336104,,,,,,
2000-03-14 05:00:00+00:00,3.0,49.3889,26.2589,39.69069,18.231937,42776.723,39440.754,0.0,0.0,0.0,0.0,24.472057,49.32,196.58742,16.37,2.172663,,,,,,
2000-03-15 05:00:00+00:00,3.0,59.198902,33.8189,53.217545,25.696507,42949.527,38230.336,0.0,0.0,0.0,0.0,27.41678,50.399998,209.2265,18.44,3.168092,,,,,,
2000-03-16 05:00:00+00:00,53.0,67.3889,41.9189,60.68997,34.677773,43121.77,28752.625,2.0,2.0,0.0,5.0,26.61323,48.6,213.36197,14.46,2.927936,,,,,,
2000-03-17 05:00:00+00:00,73.0,39.7589,24.5489,31.26724,11.399775,43293.33,0.0,25.399998,19.9,3.8500001,21.0,34.38895,62.279995,5.0016837,3.49,0.8104507,,,,,,
2000-03-18 05:00:00+00:00,3.0,31.6589,17.708899,22.096704,5.4584846,43464.09,40208.79,0.0,0.0,0.0,0.0,26.282465,52.199997,13.160098,20.15,1.7947304,,,,,,
2000-03-19 05:00:00+00:00,3.0,37.1489,25.7189,29.10981,17.349495,43634.39,37689.797,0.0,0.0,0.0,0.0,19.453327,41.039997,43.655758,18.88,1.6577884,,,,,,
2000-03-20 05:00:00+00:00,3.0,38.858902,30.9389,29.70347,22.803646,43805.37,14540.962,0.0,0.0,0.0,0.0,20.08916,41.399998,48.83416,10.32,1.0980932,,,,,,
2000-03-21 05:00:00+00:00,3.0,40.0289,35.9789,30.904043,27.779156,43977.02,3138.7366,0.0,0.0,0.0,0.0,23.86341,47.16,52.52253,6.49,0.7646725,,,,,,
2000-03-22 05:00:00+00:00,3.0,44.9789,33.2789,37.04027,27.75996,44149.215,38764.426,0.0,0.0,0.0,0.0,18.837322,39.239998,54.652294,15.63,1.6618171,,,,,,
2000-03-23 05:00:00+00:00,1.0,59.9189,28.9589,56.912582,22.16886,44321.867,41068.562,0.0,0.0,0.0,0.0,15.509274,27.0,303.37775,21.02,2.8441083,,,,,,
2000-03-24 05:00:00+00:00,0.0,59.018898,37.8689,55.44743,30.159279,44494.86,41241.164,0.0,0.0,0.0,0.0,15.2947035,27.72,346.2806,21.44,3.1276248,,,,,,
2000-03-25 05:00:00+00:00,53.0,62.258904,34.8089,56.864258,30.239693,44668.086,39265.445,1.0,1.0,0.0,2.0,24.703976,46.8,201.84975,18.23,2.8209476,,,,,,
2000-03-26 05:00:00+00:00,53.0,63.338898,43.7189,57.028584,35.48085,44841.45,34671.355,0.7,0.7,0.0,2.0,18.723461,38.519997,275.50974,19.35,3.5286884,,,,,,
2000-03-27 05:00:00+00:00,3.0,58.4789,34.8089,53.450615,27.898144,45014.844,39475.12,0.0,0.0,0.0,0.0,19.110542,37.8,198.61673,21.27,3.3571074,,,,,,
2000-03-28 05:00:00+00:00,63.0,57.038902,45.3389,49.497093,36.55059,45188.152,13150.453,21.900002,21.900002,0.0,8.0,37.038036,75.24,164.14699,6.89,1.334253,,,,,,
2000-03-29 05:00:00+00:00,51.0,56.4989,42.0089,47.90241,33.994976,45361.273,42017.414,0.70000005,0.70000005,0.0,3.0,28.58545,61.56,231.50356,20.53,3.3137612,,,,,,
2000-03-30 05:00:00+00:00,3.0,51.8189,38.0489,43.713867,31.17433,45534.105,36990.668,0.0,0.0,0.0,0.0,19.386591,36.36,254.19394,15.86,2.4923346,,,,,,
2000-03-31 05:00:00+00:00,3.0,51.0089,33.0989,45.930706,25.916569,45706.527,30340.016,0.0,0.0,0.0,0.0,12.181624,25.919998,313.3112,16.23,2.3002267,,,,,,
2000-04-01 05:00:00+00:00,3.0,59.8289,33.5489,54.93781,26.016981,45878.43,40934.668,0.0,0.0,0.0,0.0,17.610588,30.960001,250.0371,22.94,3.5401478,,,,,,
2000-04-02 05:00:00+00:00,3.0,63.608902,43.088898,55.423286,36.013107,46049.71,38542.496,0.0,0.0,0.0,0.0,25.872454,51.12,211.7883,17.59,3.4452744,,,,,,
2000-04-03 05:00:00+00:00,51.0,56.948902,46.1489,54.60474,42.165962,46220.25,10643.422,0.1,0.1,0.0,1.0,13.830749,30.239998,94.61058,8.24,1.3281854,,,,,,
2000-04-04 05:00:00+00:00,61.0,68.5589,45.6089,62.752,41.94551,46389.934,12006.564,4.3,4.3,0.0,9.0,37.72965,74.520004,205.65344,11.25,1.843828,,,,,,
2000-04-05 05:00:00+00:00,3.0,49.2989,38.0489,43.306774,27.190884,46558.645,41800.523,0.0,0.0,0.0,0.0,27.117346,54.719997,275.18454,19.07,3.1913514,,,,,,
2000-04-06 05:00:00+00:00,51.0,55.5989,34.5389,50.588303,25.610142,46726.266,38364.215,0.5,0.5,0.0,2.0,23.803596,48.96,233.73564,16.93,2.6549604,,,,,,
2000-04-07 05:00:00+00:00,3.0,61.358902,41.7389,58.281437,34.280403,46892.668,41393.1,0.0,0.0,0.0,0.0,19.09358,37.079998,241.95259,22.92,3.467803,,,,,,
2000-04-08 05:00:00+00:00,51.0,68.6489,45.2489,62.712463,37.47402,47058.168,39076.234,0.70000005,0.70000005,0.0,3.0,33.31508,66.6,180.24376,22.67,3.8416793,,,,,,
2000-04-09 05:00:00+00:00,71.0,56.948902,35.8889,50.85068,21.53448,47223.86,11760.245,12.4,12.299999,0.14,12.0,35.80688,93.96,203.74544,10.12,1.6529896,,,,,,
2000-04-10 05:00:00+00:00,2.0,50.108902,35.8889,40.729683,22.904947,47389.707,43966.094,0.0,0.0,0.0,0.0,29.168886,57.6,262.73358,23.53,3.8716617,,,,,,
2000-04-11 05:00:00+00:00,53.0,51.1889,31.3889,44.93273,24.431023,47555.613,42255.24,1.2,1.2,0.0,4.0,14.904173,29.519999,192.65256,19.66,2.7040598,,,,,,
2000-04-12 05:00:00+00:00,53.0,50.828903,35.3489,42.994392,25.87136,47721.457,39336.39,1.5,1.5,0.0,6.0,22.183128,45.0,302.98752,18.35,2.685091,,,,,,
2000-04-13 05:00:00+00:00,3.0,49.2089,32.1089,44.64643,22.132305,47887.137,44568.77,0.0,0.0,0.0,0.0,18.089775,35.28,294.7024,25.91,3.420586,,,,,,
2000-04-14 05:00:00+00:00,3.0,54.788902,32.0189,47.07045,24.734232,48052.543,44728.55,0.0,0.0,0.0,0.0,24.703976,49.68,207.59618,25.4,3.629482,,,,,,
2000-04-15 05:00:00+00:00,3.0,69.908905,42.1889,65.537674,32.94125,48217.562,44833.332,0.0,0.0,0.0,0.0,24.72495,48.6,220.71727,18.18,3.256957,,,,,,
2000-04-16 05:00:00+00:00,53.0,65.5889,49.2989,63.61637,45.359894,48382.074,4451.3135,4.3,4.3,0.0,12.0,20.371038,39.239998,357.614,7.55,1.3926293,,,,,,
2000-04-17 05:00:00+00:00,51.0,49.1189,37.9589,44.893085,30.287989,48545.97,34353.414,0.8,0.8,0.0,4.0,22.91026,44.28,56.1875,19.43,2.5796578,,,,,,
2000-04-18 05:00:00+00:00,55.0,43.4489,37.6889,33.735497,30.007143,48709.125,0.0,5.4,5.4,0.0,12.0,27.14123,52.56,64.826515,5.93,1.2711663,,,,,,
2000-04-19 05:00:00+00:00,53.0,43.9889,40.2989,35.799686,31.364555,48871.414,0.0,8.799999,8.799999,0.0,15.0,25.140787,47.519997,31.235989,4.15,0.5078369,,,,,,
2000-04-20 05:00:00+00:00,51.0,57.578903,41.108902,56.518116,33.919308,49032.723,32182.143,0.4,0.4,0.0,2.0,17.992796,34.92,35.891758,19.68,2.61737,,,,,,
2000-04-21 05:00:00+00:00,61.0,45.518898,41.288902,41.420914,33.114193,49192.91,6759.539,7.6,7.6,0.0,10.0,24.522316,44.28,89.25893,5.45,0.7344942,,,,,,
2000-04-22 05:00:00+00:00,63.0,50.7389,41.4689,47.420486,32.5232,49351.86,0.0,39.6,39.6,0.0,18.0,25.60053,59.039997,55.834667,3.96,0.54473996,,,,,,
2000-04-23 05:00:00+00:00,61.0,46.5989,40.9289,40.648865,33.788322,49509.434,0.0,8.299999,8.299999,0.0,14.0,19.201874,43.56,342.9693,5.46,0.64911664,,,,,,
2000-04-24 05:00:00+00:00,3.0,50.648903,40.0289,42.266792,32.107338,49665.496,11149.355,0.0,0.0,0.0,0.0,22.691423,47.16,310.58493,9.17,1.6969165,,,,,,
2000-04-25 05:00:00+00:00,51.0,47.858902,35.7989,40.134468,28.964293,49819.906,45851.406,0.2,0.2,0.0,1.0,27.267473,46.8,45.57172,22.65,2.6303601,,,,,,
2000-04-26 05:00:00+00:00,73.0,39.5789,34.8989,28.461414,24.419071,49972.523,0.0,17.799997,12.7,3.57,23.0,31.255795,59.399998,29.571184,4.35,0.56777215,,,,,,
2000-04-27 05:00:00+00:00,51.0,48.8489,35.6189,44.483315,28.260132,50123.2,11541.854,0.70000005,0.70000005,0.0,3.0,15.893093,31.319998,283.815,11.43,1.6286726,,,,,,
2000-04-28 05:00:00+00:00,53.0,53.4389,37.1489,49.817616,30.947409,50272.22,45506.594,1.3000001,1.3000001,0.0,4.0,16.485485,37.079998,234.60756,16.89,2.2080724,,,,,,
2000-04-29 05:00:00+00:00,3.0,56.2289,35.2589,52.904236,29.885698,50420.625,45712.19,0.0,0.0,0.0,0.0,13.397612,33.12,40.601257,23.41,3.1343966,,,,,,
2000-04-30 05:00:00+00:00,53.0,57.038902,41.1989,50.29781,33.36896,50568.38,36330.215,2.3,2.3,0.0,5.0,22.539564,45.36,323.6731,24.58,3.8149345,,,,,,
2000-05-01 05:00:00+00:00,3.0,62.258904,36.608902,56.045994,29.215992,50715.355,43583.34,0.0,0.0,0.0,0.0,26.420174,51.839996,223.47862,26.5,4.7136683,,,,,,
2000-05-02 05:00:00+00:00,61.0,60.1889,44.7089,55.127674,36.86329,50861.44,19242.785,7.5,7.5,0.0,12.0,21.096123,46.079998,300.96368,10.49,2.0865562,,,,,,
2000-05-03 05:00:00+00:00,0.0,62.0789,40.2089,60.30822,34.694214,51006.504,46919.35,0.0,0.0,0.0,0.0,18.947083,32.760002,149.74364,28.29,4.449852,,,,,,
2000-05-04 05:00:00+00:00,3.0,67.5689,43.6289,63.134117,38.217762,51150.41,46521.395,0.0,0.0,0.0,0.0,26.309572,51.839996,202.72482,26.56,4.4276843,,,,,,
2000-05-05 05:00:00+00:00,53.0,79.538895,50.648903,83.61685,44.45195,51293.04,42022.445,4.2999997,4.2999997,0.0,8.0,21.479664,41.039997,249.28514,21.8,4.0632963,,,,,,
2000-05-06 05:00:00+00:00,53.0,65.408905,53.5289,63.33572,49.89904,51434.26,46090.688,0.70000005,0.70000005,0.0,2.0,14.277983,25.919998,76.68392,18.7,3.2321742,,,,,,
2000-05-07 05:00:00+00:00,3.0,85.118904,51.4589,88.43473,48.942757,51573.926,47134.246,0.0,0.0,0.0,0.0,20.633371,36.719997,226.28995,25.02,5.531991,,,,,,
2000-05-08 05:00:00+00:00,61.0,78.7289,60.7289,83.93947,60.67868,51711.902,46766.42,4.7999997,4.7999997,0.0,5.0,21.24,36.0,234.28188,19.98,3.9082313,,,,,,
2000-05-09 05:00:00+00:00,3.0,86.7389,49.7489,92.976,44.067753,51848.055,46800.0,0.0,0.0,0.0,0.0,23.664352,39.239998,297.4509,24.57,4.8022065,,,,,,
2000-05-10 05:00:00+00:00,63.0,50.7389,47.2289,44.006836,40.637703,51982.215,5372.425,12.900001,12.900001,0.0,10.0,22.19773,45.36,62.664173,8.15,1.1228821,,,,,,
2000-05-11 05:00:00+00:00,51.0,61.6289,44.7989,58.90859,38.75074,52114.258,9821.274,1.3000002,1.3000002,0.0,7.0,18.35647,42.839996,322.5632,10.23,1.7848876,,,,,,
2000-05-12 05:00:00+00:00,3.0,69.2789,44.7089,68.95023,41.24287,52244.023,46823.562,0.0,0.0,0.0,0.0,12.9249525,24.84,182.92625,25.43,4.2089777,,,,,,
2000-05-13 05:00:00+00:00,51.0,58.2989,50.018898,55.574165,47.38903,52371.36,10278.074,0.2,0.2,0.0,1.0,18.374111,33.12,114.94567,10.53,1.7285703,,,,,,
2000-05-14 05:00:00+00:00,55.0,70.9889,49.7489,72.97644,46.755295,52496.11,48195.715,3.2,3.2,0.0,4.0,18.584509,34.92,305.78204,27.42,4.731532,,,,,,
2000-05-15 05:00:00+00:00,3.0,61.358902,46.5089,58.738503,39.637596,52618.11,48633.883,0.0,0.0,0.0,0.0,16.23596,36.0,285.6829,23.84,4.221635,,,,,,
2000-05-16 05:00:00+00:00,3.0,64.7789,43.358902,63.25573,36.948723,52737.2,47236.68,0.0,0.0,0.0,0.0,17.10284,29.16,256.44537,26.28,4.519114,,,,,,
2000-05-17 05:00:00+00:00,51.0,66.2189,48.6689,64.13883,44.095566,52853.215,48357.22,0.2,0.2,0.0,1.0,18.720001,29.88,220.5678,22.32,3.9446342,,,,,,
2000-05-18 05:00:00+00:00,53.0,73.0589,51.8189,68.327065,46.78725,52966.36,41073.457,1.0,1.0,0.0,3.0,36.659946,72.72,204.91006,19.31,3.2772021,,,,,,
2000-05-19 05:00:00+00:00,55.0,61.268898,45.2489,60.33428,37.49369,53077.504,1333.2764,8.500001,8.500001,0.0,12.0,23.469128,43.199997,28.85101,4.23,0.8903226,,,,,,
