date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,season,is_weekend,temperature_range,is_hot_day,is_cold_day,is_rainy_day,precipitation_intensity,diurnal_temp_range,sunshine_ratio,rain_ratio,is_heavy_precipitation
2000-01-01 05:00:00+00:00,0.04,0.418,0.419,0.411,0.414,0.0,0.0,0.482,0.471,0.624,0.253,0.092,0,1.0,-0.0010000000000000009,0,0,1,5.239130434782608,-0.0010000000000000009,,0.9771784232365145,0
2000-01-02 05:00:00+00:00,0.68,0.46,0.492,0.457,0.478,0.08,0.105,0.685,0.689,0.595,0.072,0.015,0,1.0,-0.03199999999999997,0,0,1,45.66666666666667,-0.03199999999999997,1.3125,1.005839416058394,0
2000-01-03 05:00:00+00:00,0.68,0.541,0.614,0.577,0.572,0.16,0.211,0.711,0.707,0.655,0.134,0.07,0,0.0,-0.07299999999999995,0,0,1,10.157142857142855,-0.07299999999999995,1.3187499999999999,0.9943741209563994,0
2000-01-04 05:00:00+00:00,0.84,0.548,0.59,0.539,0.549,1.0,1.0,0.947,1.0,0.532,0.049,0.032,0,0.0,-0.041999999999999926,0,0,1,29.593749999999996,-0.041999999999999926,1.0,1.0559662090813096,1
2000-01-05 05:00:00+00:00,0.84,0.456,0.412,0.466,0.375,1.0,1.0,0.695,0.683,0.862,0.269,0.166,0,0.0,0.04400000000000004,0,0,1,4.186746987951807,0.04400000000000004,1.0,0.9827338129496405,0
2000-01-06 05:00:00+00:00,0.04,0.305,0.382,0.297,0.374,0.0,0.0,0.336,0.356,0.459,0.269,0.116,0,0.0,-0.07700000000000001,0,0,1,2.896551724137931,-0.07700000000000001,,1.0595238095238093,0
2000-01-07 05:00:00+00:00,0.04,0.381,0.47,0.382,0.429,0.0,0.0,0.556,0.489,0.679,0.129,0.072,0,0.0,-0.08899999999999997,0,0,1,7.722222222222223,-0.08899999999999997,,0.8794964028776977,0
2000-01-08 05:00:00+00:00,0.04,0.328,0.444,0.328,0.414,0.0,0.0,0.444,0.459,0.74,0.286,0.163,0,1.0,-0.11599999999999999,0,0,1,2.723926380368098,-0.11599999999999999,,1.0337837837837838,0
2000-01-09 05:00:00+00:00,0.04,0.433,0.479,0.43,0.437,0.0,0.0,0.508,0.465,0.645,0.264,0.149,0,1.0,-0.045999999999999985,0,0,1,3.409395973154363,-0.045999999999999985,,0.9153543307086615,0
2000-01-10 05:00:00+00:00,0.84,0.487,0.479,0.473,0.479,1.0,1.0,1.0,1.0,0.366,0.085,0.039,0,0.0,0.008000000000000007,0,0,1,25.641025641025642,0.008000000000000007,1.0,1.0,1
2000-01-11 05:00:00+00:00,0.68,0.479,0.554,0.445,0.491,0.016,0.021,0.759,0.834,0.663,0.212,0.224,0,0.0,-0.07500000000000007,0,0,1,3.388392857142857,-0.07500000000000007,1.3125,1.0988142292490117,0
2000-01-12 05:00:00+00:00,0.04,0.361,0.464,0.317,0.429,0.0,0.0,0.794,0.834,0.788,0.288,0.232,0,0.0,-0.10300000000000004,0,0,1,3.4224137931034484,-0.10300000000000004,,1.0503778337531484,0
2000-01-13 05:00:00+00:00,1.0,0.272,0.258,0.285,0.223,1.0,0.0,0.747,0.767,0.916,0.054,0.08,0,0.0,0.014000000000000012,0,1,1,9.3375,0.014000000000000012,0.0,1.0267737617135209,0
2000-01-14 05:00:00+00:00,0.04,0.088,0.18,0.071,0.158,0.0,0.0,0.764,0.737,0.866,0.307,0.08,0,0.0,-0.092,0,1,1,9.55,-0.092,,0.9646596858638743,0
2000-01-15 05:00:00+00:00,0.013,0.111,0.131,0.134,0.136,0.0,0.0,0.576,0.532,0.869,0.32,0.066,0,1.0,-0.020000000000000004,0,1,1,8.727272727272727,-0.020000000000000004,,0.9236111111111113,0
2000-01-16 05:00:00+00:00,0.947,0.351,0.158,0.334,0.177,0.112,0.105,0.967,1.0,0.641,0.077,0.094,0,1.0,0.19299999999999998,0,1,1,10.287234042553191,0.19299999999999998,0.9375,1.0341261633919339,1
2000-01-17 05:00:00+00:00,0.947,0.083,0.132,0.049,0.1,0.0,0.0,1.0,1.0,0.889,0.282,0.085,0,0.0,-0.049,0,1,1,11.76470588235294,-0.049,,1.0,1
2000-01-18 05:00:00+00:00,0.04,0.149,0.13,0.164,0.139,0.0,0.0,0.561,0.55,0.884,0.298,0.079,0,0.0,0.01899999999999999,0,1,1,7.101265822784811,0.01899999999999999,,0.9803921568627451,0
2000-01-19 05:00:00+00:00,0.04,0.177,0.179,0.183,0.187,0.0,0.0,0.297,0.284,0.877,0.28,0.091,0,0.0,-0.0020000000000000018,0,1,1,3.2637362637362637,-0.0020000000000000018,,0.9562289562289562,0
2000-01-20 05:00:00+00:00,0.973,0.207,0.224,0.219,0.239,0.48,0.0,0.813,0.695,0.031,0.153,0.056,0,0.0,-0.017000000000000015,0,1,1,14.517857142857142,-0.017000000000000015,0.0,0.8548585485854858,0
2000-01-21 05:00:00+00:00,0.973,0.127,0.166,0.106,0.133,0.544,0.0,0.963,0.924,0.877,0.242,0.084,0,0.0,-0.03900000000000001,0,1,1,11.464285714285714,-0.03900000000000001,0.0,0.9595015576323989,1
2000-01-22 05:00:00+00:00,0.027,0.078,0.113,0.064,0.101,0.0,0.0,0.867,0.834,0.795,0.354,0.076,0,1.0,-0.035,0,1,1,11.407894736842106,-0.035,,0.9619377162629758,0
2000-01-23 05:00:00+00:00,0.04,0.171,0.096,0.2,0.123,0.0,0.0,0.315,0.248,0.708,0.298,0.071,0,1.0,0.07500000000000001,0,1,1,4.43661971830986,0.07500000000000001,,0.7873015873015873,0
2000-01-24 05:00:00+00:00,0.04,0.3,0.232,0.332,0.241,0.0,0.0,0.306,0.272,0.999,0.314,0.084,0,0.0,0.06799999999999998,0,1,1,3.6428571428571423,0.06799999999999998,,0.888888888888889,0
2000-01-25 05:00:00+00:00,1.0,0.284,0.316,0.279,0.308,1.0,1.0,1.0,0.918,0.091,0.038,0.021,0,0.0,-0.03200000000000003,0,1,1,47.61904761904761,-0.03200000000000003,1.0,0.918,1
2000-01-26 05:00:00+00:00,0.68,0.29,0.304,0.308,0.287,0.096,0.126,0.503,0.502,0.813,0.314,0.089,0,0.0,-0.014000000000000012,0,1,1,5.651685393258427,-0.014000000000000012,1.3125,0.9980119284294234,0
2000-01-27 05:00:00+00:00,0.04,0.156,0.175,0.152,0.174,0.0,0.0,0.531,0.502,0.858,0.348,0.074,0,0.0,-0.01899999999999999,0,1,1,7.175675675675676,-0.01899999999999999,,0.9453860640301318,0
2000-01-28 05:00:00+00:00,0.027,0.101,0.13,0.097,0.133,0.0,0.0,0.552,0.616,0.844,0.353,0.06,0,0.0,-0.028999999999999998,0,1,1,9.200000000000001,-0.028999999999999998,,1.115942028985507,0
2000-01-29 05:00:00+00:00,0.0,0.231,0.195,0.234,0.193,0.0,0.0,0.448,0.381,0.89,0.373,0.094,0,1.0,0.036000000000000004,0,1,1,4.76595744680851,0.036000000000000004,,0.8504464285714286,0
2000-01-30 05:00:00+00:00,0.04,0.391,0.208,0.396,0.224,0.0,0.0,0.23,0.157,0.689,0.342,0.123,0,1.0,0.18300000000000002,0,1,1,1.869918699186992,0.18300000000000002,,0.6826086956521739,0
2000-01-31 05:00:00+00:00,0.973,0.375,0.426,0.385,0.402,0.816,0.547,0.64,0.846,0.636,0.235,0.098,0,0.0,-0.05099999999999999,0,0,1,6.530612244897959,-0.05099999999999999,0.670343137254902,1.321875,0
2000-02-01 05:00:00+00:00,0.04,0.311,0.386,0.293,0.356,0.0,0.0,0.529,0.502,0.696,0.348,0.134,0,0.0,-0.07500000000000001,0,0,1,3.9477611940298507,-0.07500000000000001,,0.9489603024574669,0
2000-02-02 05:00:00+00:00,0.04,0.18,0.274,0.172,0.255,0.0,0.0,0.703,0.731,0.824,0.374,0.111,0,0.0,-0.09400000000000003,0,1,1,6.333333333333333,-0.09400000000000003,,1.0398293029871977,0
2000-02-03 05:00:00+00:00,0.04,0.242,0.183,0.249,0.19,0.0,0.0,0.475,0.417,0.771,0.301,0.096,0,0.0,0.059,0,1,1,4.947916666666666,0.059,,0.8778947368421053,0
2000-02-04 05:00:00+00:00,0.947,0.261,0.362,0.275,0.353,0.128,0.0,0.218,0.296,0.056,0.304,0.078,0,0.0,-0.10099999999999998,0,0,1,2.7948717948717947,-0.10099999999999998,0.0,1.3577981651376145,0
2000-02-05 05:00:00+00:00,0.947,0.289,0.289,0.276,0.288,0.0,0.0,0.482,0.399,0.721,0.404,0.132,0,1.0,0.0,0,1,1,3.6515151515151514,0.0,,0.8278008298755187,0
2000-02-06 05:00:00+00:00,0.04,0.26,0.303,0.241,0.287,0.0,0.0,0.714,0.701,0.76,0.414,0.147,0,1.0,-0.04299999999999998,0,1,1,4.857142857142857,-0.04299999999999998,,0.9817927170868347,0
2000-02-07 05:00:00+00:00,0.04,0.353,0.3,0.321,0.278,0.0,0.0,0.712,0.779,0.729,0.345,0.186,0,0.0,0.05299999999999999,0,1,1,3.8279569892473115,0.05299999999999999,,1.0941011235955056,0
2000-02-08 05:00:00+00:00,0.0,0.225,0.227,0.246,0.226,0.0,0.0,0.57,0.592,0.819,0.433,0.136,0,0.0,-0.0020000000000000018,0,1,1,4.191176470588235,-0.0020000000000000018,,1.0385964912280703,0
2000-02-09 05:00:00+00:00,0.04,0.379,0.301,0.35,0.281,0.0,0.0,0.816,0.792,0.621,0.344,0.16,0,0.0,0.07800000000000001,0,1,1,5.1,0.07800000000000001,,0.9705882352941178,0
2000-02-10 05:00:00+00:00,0.04,0.343,0.412,0.345,0.412,0.0,0.0,0.409,0.429,0.103,0.348,0.095,0,0.0,-0.06899999999999995,0,0,1,4.3052631578947365,-0.06899999999999995,,1.0488997555012225,0
2000-02-11 05:00:00+00:00,0.68,0.396,0.436,0.424,0.39,0.304,0.4,0.603,0.586,0.667,0.106,0.036,0,0.0,-0.03999999999999998,0,0,1,16.75,-0.03999999999999998,1.3157894736842106,0.9718076285240465,0
2000-02-12 05:00:00+00:00,0.04,0.253,0.313,0.266,0.291,0.0,0.0,0.623,0.592,0.936,0.458,0.169,0,1.0,-0.06,0,1,1,3.6863905325443787,-0.06,,0.9502407704654895,0
2000-02-13 05:00:00+00:00,0.04,0.345,0.345,0.338,0.362,0.0,0.0,0.281,0.302,0.451,0.436,0.164,0,1.0,0.0,0,1,1,1.7134146341463417,0.0,,1.0747330960854091,0
2000-02-14 05:00:00+00:00,0.84,0.477,0.5,0.458,0.47,1.0,1.0,1.0,1.0,0.544,0.061,0.018,0,0.0,-0.02300000000000002,0,0,1,55.55555555555556,-0.02300000000000002,1.0,1.0,1
2000-02-15 05:00:00+00:00,0.04,0.357,0.426,0.341,0.407,0.0,0.0,0.669,0.683,0.863,0.444,0.169,0,0.0,-0.069,0,0,1,3.9585798816568047,-0.069,,1.0209267563527653,0
2000-02-16 05:00:00+00:00,0.04,0.421,0.422,0.396,0.419,0.0,0.0,0.679,0.707,0.613,0.326,0.171,0,0.0,-0.0010000000000000009,0,0,1,3.9707602339181287,-0.0010000000000000009,,1.0412371134020617,0
2000-02-17 05:00:00+00:00,0.04,0.308,0.368,0.302,0.345,0.0,0.0,0.639,0.647,0.876,0.488,0.198,0,0.0,-0.06,0,0,1,3.227272727272727,-0.06,,1.0125195618153364,0
2000-02-18 05:00:00+00:00,1.0,0.29,0.367,0.287,0.373,1.0,0.042,0.642,0.671,0.276,0.151,0.075,0,0.0,-0.07700000000000001,0,0,1,8.56,-0.07700000000000001,0.042,1.0451713395638629,0
2000-02-19 05:00:00+00:00,1.0,0.292,0.433,0.285,0.406,1.0,0.147,0.627,0.677,0.049,0.139,0.037,0,1.0,-0.14100000000000001,0,0,1,16.945945945945947,-0.14100000000000001,0.147,1.079744816586922,0
2000-02-20 05:00:00+00:00,0.04,0.32,0.329,0.316,0.344,0.0,0.0,0.403,0.423,0.764,0.355,0.117,0,1.0,-0.009000000000000008,0,1,1,3.4444444444444446,-0.009000000000000008,,1.0496277915632752,0
2000-02-21 05:00:00+00:00,0.04,0.33,0.312,0.334,0.316,0.0,0.0,0.409,0.363,0.793,0.454,0.143,0,0.0,0.018000000000000016,0,1,1,2.86013986013986,0.018000000000000016,,0.8875305623471883,0
2000-02-22 05:00:00+00:00,0.04,0.378,0.273,0.389,0.283,0.0,0.0,0.32,0.266,0.57,0.485,0.161,0,0.0,0.10499999999999998,0,1,1,1.9875776397515528,0.10499999999999998,,0.83125,0
2000-02-23 05:00:00+00:00,0.04,0.442,0.438,0.427,0.418,0.0,0.0,0.519,0.538,0.594,0.451,0.182,0,0.0,0.0040000000000000036,0,0,1,2.8516483516483517,0.0040000000000000036,,1.0366088631984587,0
2000-02-24 05:00:00+00:00,0.68,0.569,0.541,0.594,0.524,0.096,0.126,0.347,0.302,0.673,0.393,0.212,0,0.0,0.027999999999999914,0,0,1,1.6367924528301887,0.027999999999999914,1.3125,0.8703170028818444,0
2000-02-25 05:00:00+00:00,0.813,0.379,0.518,0.376,0.485,1.0,1.0,0.547,0.52,0.169,0.142,0.046,0,0.0,-0.139,0,0,1,11.891304347826088,-0.139,1.0,0.9506398537477148,0
2000-02-26 05:00:00+00:00,0.68,0.377,0.519,0.405,0.486,0.144,0.189,0.422,0.399,0.214,0.073,0.035,0,1.0,-0.14200000000000002,0,0,1,12.057142857142855,-0.14200000000000002,1.3125,0.9454976303317536,0
2000-02-27 05:00:00+00:00,0.04,0.532,0.594,0.537,0.583,0.0,0.0,0.463,0.495,0.542,0.255,0.111,0,1.0,-0.061999999999999944,0,0,1,4.171171171171172,-0.061999999999999944,,1.0691144708423326,0
2000-02-28 05:00:00+00:00,0.813,0.494,0.546,0.492,0.498,1.0,1.0,0.656,0.598,0.682,0.103,0.078,0,0.0,-0.052000000000000046,0,0,1,8.41025641025641,-0.052000000000000046,1.0,0.9115853658536585,0
2000-02-29 05:00:00+00:00,0.973,0.416,0.5,0.387,0.445,0.08,0.021,0.711,0.701,0.898,0.483,0.259,0,0.0,-0.08400000000000002,0,0,1,2.745173745173745,-0.08400000000000002,0.2625,0.9859353023909986,0
2000-03-01 05:00:00+00:00,0.04,0.451,0.465,0.475,0.451,0.0,0.0,0.311,0.29,0.825,0.462,0.219,0,0.0,-0.014000000000000012,0,0,1,1.4200913242009132,-0.014000000000000012,,0.9324758842443729,0
2000-03-02 05:00:00+00:00,0.707,0.423,0.523,0.409,0.477,0.224,0.295,0.527,0.477,0.78,0.428,0.217,0,0.0,-0.10000000000000003,0,0,1,2.428571428571429,-0.10000000000000003,1.3169642857142856,0.9051233396584439,0
2000-03-03 05:00:00+00:00,0.04,0.416,0.489,0.379,0.431,0.0,0.0,0.688,0.749,0.856,0.489,0.263,0,0.0,-0.07300000000000001,0,0,1,2.615969581749049,-0.07300000000000001,,1.0886627906976745,0
2000-03-04 05:00:00+00:00,0.04,0.446,0.475,0.44,0.425,0.0,0.0,0.629,0.61,0.852,0.548,0.292,0,1.0,-0.02899999999999997,0,0,1,2.154109589041096,-0.02899999999999997,,0.9697933227344991,0
2000-03-05 05:00:00+00:00,0.68,0.44,0.483,0.43,0.463,0.016,0.021,0.424,0.55,0.842,0.458,0.249,0,1.0,-0.04299999999999998,0,0,1,1.7028112449799195,-0.04299999999999998,1.3125,1.2971698113207548,0
2000-03-06 05:00:00+00:00,0.0,0.425,0.484,0.405,0.446,0.0,0.0,0.503,0.556,0.886,0.586,0.302,0,0.0,-0.059,0,0,1,1.6655629139072847,-0.059,,1.1053677932405568,0
2000-03-07 05:00:00+00:00,0.04,0.546,0.457,0.524,0.442,0.0,0.0,0.36,0.399,0.743,0.535,0.334,0,0.0,0.08900000000000002,0,0,1,1.0778443113772453,0.08900000000000002,,1.1083333333333334,0
2000-03-08 05:00:00+00:00,0.04,0.469,0.519,0.478,0.503,0.0,0.0,0.27,0.302,0.301,0.532,0.243,0,0.0,-0.050000000000000044,0,0,1,1.1111111111111112,-0.050000000000000044,,1.1185185185185185,0
2000-03-09 05:00:00+00:00,0.04,0.655,0.547,0.65,0.517,0.0,0.0,0.51,0.538,0.569,0.515,0.336,0,0.0,0.10799999999999998,0,0,1,1.5178571428571428,0.10799999999999998,,1.0549019607843138,0
2000-03-10 05:00:00+00:00,0.04,0.499,0.521,0.515,0.478,0.0,0.0,0.578,0.653,0.994,0.54,0.271,0,0.0,-0.02200000000000002,0,0,1,2.1328413284132837,-0.02200000000000002,,1.1297577854671281,0
2000-03-11 05:00:00+00:00,0.973,0.37,0.518,0.365,0.484,1.0,1.0,0.724,0.991,0.272,0.167,0.082,0,1.0,-0.14800000000000002,0,0,1,8.829268292682926,-0.14800000000000002,1.0,1.3687845303867403,0
2000-03-12 05:00:00+00:00,0.947,0.417,0.514,0.45,0.459,1.0,1.0,0.609,0.737,0.907,0.059,0.041,0,1.0,-0.09700000000000003,0,0,1,14.853658536585366,-0.09700000000000003,1.0,1.2101806239737274,0
2000-03-13 05:00:00+00:00,0.027,0.347,0.435,0.329,0.39,0.0,0.0,0.594,0.598,0.871,0.644,0.272,0,0.0,-0.08800000000000002,0,0,1,2.1838235294117645,-0.08800000000000002,,1.0067340067340067,0
2000-03-14 05:00:00+00:00,0.04,0.456,0.43,0.43,0.419,0.0,0.0,0.593,0.628,0.546,0.528,0.264,0,0.0,0.026000000000000023,0,0,1,2.246212121212121,0.026000000000000023,,1.0590219224283306,0
2000-03-15 05:00:00+00:00,0.04,0.553,0.511,0.547,0.485,0.0,0.0,0.691,0.647,0.581,0.594,0.393,0,0.0,0.04200000000000004,0,0,1,1.758269720101781,0.04200000000000004,,0.9363241678726484,0
2000-03-16 05:00:00+00:00,0.707,0.634,0.598,0.611,0.563,0.32,0.421,0.664,0.616,0.592,0.466,0.362,0,0.0,0.03600000000000003,0,0,1,1.834254143646409,0.03600000000000003,1.3156249999999998,0.927710843373494,0
2000-03-17 05:00:00+00:00,0.973,0.361,0.412,0.358,0.359,1.0,1.0,0.923,0.846,0.013,0.113,0.087,0,0.0,-0.05099999999999999,0,0,1,10.609195402298852,-0.05099999999999999,1.0,0.9165763813651137,1
2000-03-18 05:00:00+00:00,0.04,0.282,0.338,0.279,0.307,0.0,0.0,0.653,0.677,0.036,0.65,0.215,0,1.0,-0.05600000000000005,0,1,1,3.0372093023255817,-0.05600000000000005,,1.0367534456355283,0
2000-03-19 05:00:00+00:00,0.04,0.336,0.424,0.34,0.411,0.0,0.0,0.426,0.489,0.121,0.609,0.197,0,1.0,-0.08799999999999997,0,0,1,2.1624365482233503,-0.08799999999999997,,1.147887323943662,0
2000-03-20 05:00:00+00:00,0.04,0.353,0.48,0.345,0.459,0.0,0.0,0.447,0.495,0.135,0.333,0.124,0,0.0,-0.127,0,0,1,3.6048387096774195,-0.127,,1.1073825503355705,0
2000-03-21 05:00:00+00:00,0.04,0.364,0.534,0.355,0.503,0.0,0.0,0.573,0.592,0.145,0.209,0.081,0,0.0,-0.17000000000000004,0,0,1,7.0740740740740735,-0.17000000000000004,,1.0331588132635254,0
2000-03-22 05:00:00+00:00,0.04,0.413,0.505,0.408,0.503,0.0,0.0,0.406,0.459,0.151,0.504,0.198,0,0.0,-0.09200000000000003,0,0,1,2.0505050505050506,-0.09200000000000003,,1.1305418719211822,0
2000-03-23 05:00:00+00:00,0.013,0.56,0.459,0.578,0.454,0.0,0.0,0.295,0.254,0.843,0.678,0.351,0,0.0,0.10100000000000003,0,0,1,0.8404558404558404,0.10100000000000003,,0.8610169491525425,0
2000-03-24 05:00:00+00:00,0.0,0.552,0.555,0.566,0.524,0.0,0.0,0.288,0.266,0.962,0.691,0.388,0,0.0,-0.0030000000000000027,0,0,1,0.7422680412371133,-0.0030000000000000027,,0.9236111111111113,0
2000-03-25 05:00:00+00:00,0.707,0.583,0.522,0.578,0.524,0.16,0.211,0.601,0.586,0.56,0.588,0.348,0,1.0,0.06099999999999994,0,0,1,1.7270114942528736,0.06099999999999994,1.3187499999999999,0.9750415973377704,0
2000-03-26 05:00:00+00:00,0.707,0.594,0.617,0.579,0.57,0.112,0.147,0.402,0.447,0.765,0.624,0.44,0,1.0,-0.02300000000000002,0,0,1,0.9136363636363637,-0.02300000000000002,1.3125,1.1119402985074627,0
2000-03-27 05:00:00+00:00,0.04,0.546,0.522,0.549,0.504,0.0,0.0,0.415,0.435,0.551,0.686,0.418,0,0.0,0.02400000000000002,0,0,1,0.992822966507177,0.02400000000000002,,1.0481927710843375,0
2000-03-28 05:00:00+00:00,0.84,0.532,0.635,0.515,0.58,1.0,1.0,1.0,1.0,0.456,0.222,0.155,0,0.0,-0.10299999999999998,0,0,1,6.451612903225807,-0.10299999999999998,1.0,1.0,1
2000-03-29 05:00:00+00:00,0.68,0.527,0.599,0.501,0.557,0.112,0.147,0.73,0.834,0.643,0.662,0.412,0,0.0,-0.07199999999999995,0,0,1,1.7718446601941749,-0.07199999999999995,1.3125,1.1424657534246576,0
2000-03-30 05:00:00+00:00,0.04,0.48,0.557,0.465,0.533,0.0,0.0,0.424,0.411,0.706,0.511,0.305,0,0.0,-0.07700000000000007,0,0,1,1.3901639344262295,-0.07700000000000007,,0.9693396226415094,0
2000-03-31 05:00:00+00:00,0.04,0.472,0.503,0.484,0.487,0.0,0.0,0.184,0.236,0.87,0.523,0.281,0,0.0,-0.031000000000000028,0,0,1,0.6548042704626333,-0.031000000000000028,,1.2826086956521738,0
2000-04-01 05:00:00+00:00,0.04,0.56,0.508,0.561,0.487,0.0,0.0,0.365,0.32,0.694,0.74,0.441,1,1.0,0.052000000000000046,0,0,1,0.8276643990929705,0.052000000000000046,,0.8767123287671234,0
2000-04-02 05:00:00+00:00,0.04,0.597,0.611,0.566,0.575,0.0,0.0,0.64,0.659,0.588,0.567,0.429,1,1.0,-0.014000000000000012,0,0,1,1.491841491841492,-0.014000000000000012,,1.0296875,0
2000-04-03 05:00:00+00:00,0.68,0.531,0.643,0.558,0.629,0.016,0.021,0.239,0.308,0.262,0.266,0.154,1,0.0,-0.11199999999999999,0,0,1,1.551948051948052,-0.11199999999999999,1.3125,1.288702928870293,0
2000-04-04 05:00:00+00:00,0.813,0.646,0.638,0.628,0.627,0.688,0.905,1.0,1.0,0.571,0.363,0.221,1,0.0,0.008000000000000007,0,0,1,4.524886877828054,0.008000000000000007,1.3154069767441863,1.0,1
2000-04-05 05:00:00+00:00,0.04,0.456,0.557,0.462,0.498,0.0,0.0,0.681,0.719,0.764,0.615,0.396,1,0.0,-0.10100000000000003,0,0,1,1.7196969696969697,-0.10100000000000003,,1.0558002936857562,0
2000-04-06 05:00:00+00:00,0.68,0.518,0.519,0.524,0.484,0.08,0.105,0.571,0.622,0.649,0.546,0.327,1,0.0,-0.0010000000000000009,0,0,1,1.746177370030581,-0.0010000000000000009,1.3125,1.0893169877408058,0
2000-04-07 05:00:00+00:00,0.04,0.575,0.596,0.59,0.56,0.0,0.0,0.414,0.423,0.672,0.739,0.432,1,0.0,-0.02100000000000002,0,0,1,0.9583333333333333,-0.02100000000000002,,1.0217391304347827,0
2000-04-08 05:00:00+00:00,0.68,0.647,0.634,0.628,0.588,0.112,0.147,0.887,0.918,0.5,0.731,0.481,1,1.0,0.013000000000000012,0,0,1,1.8440748440748442,0.013000000000000012,1.3125,1.0349492671927847,1
2000-04-09 05:00:00+00:00,0.947,0.531,0.533,0.526,0.448,1.0,1.0,0.97,1.0,0.566,0.326,0.196,1,1.0,-0.0020000000000000018,0,0,1,4.948979591836735,-0.0020000000000000018,1.0,1.0309278350515465,1
2000-04-10 05:00:00+00:00,0.027,0.464,0.533,0.439,0.46,0.0,0.0,0.749,0.767,0.73,0.759,0.485,1,0.0,-0.069,0,0,1,1.5443298969072166,-0.069,,1.0240320427236316,0
2000-04-11 05:00:00+00:00,0.707,0.474,0.485,0.475,0.474,0.192,0.253,0.275,0.296,0.535,0.634,0.333,1,0.0,-0.01100000000000001,0,0,1,0.8258258258258259,-0.01100000000000001,1.3177083333333333,1.0763636363636362,0
2000-04-12 05:00:00+00:00,0.707,0.471,0.528,0.459,0.486,0.24,0.316,0.517,0.556,0.842,0.592,0.33,1,0.0,-0.05700000000000005,0,0,1,1.5666666666666667,-0.05700000000000005,1.3166666666666667,1.0754352030947776,0
2000-04-13 05:00:00+00:00,0.04,0.455,0.493,0.473,0.453,0.0,0.0,0.381,0.393,0.819,0.835,0.426,1,0.0,-0.03799999999999998,0,0,1,0.8943661971830986,-0.03799999999999998,,1.031496062992126,0
2000-04-14 05:00:00+00:00,0.04,0.51,0.492,0.494,0.476,0.0,0.0,0.601,0.634,0.576,0.819,0.453,1,0.0,0.018000000000000016,0,0,1,1.3267108167770418,0.018000000000000016,,1.054908485856905,0
2000-04-15 05:00:00+00:00,0.04,0.659,0.601,0.652,0.548,0.0,0.0,0.602,0.616,0.613,0.586,0.405,1,1.0,0.05800000000000005,0,0,1,1.4864197530864196,0.05800000000000005,,1.0232558139534884,0
2000-04-16 05:00:00+00:00,0.707,0.616,0.677,0.636,0.657,0.688,0.905,0.457,0.459,0.993,0.243,0.163,1,1.0,-0.061000000000000054,0,0,1,2.803680981595092,-0.061000000000000054,1.3154069767441863,1.0043763676148796,0
2000-04-17 05:00:00+00:00,0.68,0.454,0.556,0.475,0.525,0.128,0.168,0.541,0.544,0.156,0.626,0.317,1,0.0,-0.10200000000000004,0,0,1,1.7066246056782335,-0.10200000000000004,1.3125,1.0055452865064696,0
2000-04-18 05:00:00+00:00,0.733,0.398,0.553,0.379,0.522,0.864,1.0,0.682,0.683,0.18,0.191,0.147,1,0.0,-0.15500000000000003,0,0,1,4.639455782312925,-0.15500000000000003,1.1574074074074074,1.001466275659824,0
2000-04-19 05:00:00+00:00,0.707,0.403,0.581,0.397,0.534,1.0,1.0,0.615,0.598,0.086,0.134,0.048,1,0.0,-0.17799999999999994,0,0,1,12.8125,-0.17799999999999994,1.0,0.9723577235772357,0
2000-04-20 05:00:00+00:00,0.68,0.537,0.589,0.575,0.557,0.064,0.084,0.378,0.387,0.099,0.634,0.322,1,0.0,-0.051999999999999935,0,0,1,1.1739130434782608,-0.051999999999999935,1.3125,1.0238095238095237,0
2000-04-21 05:00:00+00:00,0.813,0.418,0.591,0.445,0.55,1.0,1.0,0.595,0.544,0.248,0.176,0.077,1,0.0,-0.173,0,0,1,7.727272727272727,-0.173,1.0,0.9142857142857144,0
2000-04-22 05:00:00+00:00,0.84,0.47,0.593,0.497,0.544,1.0,1.0,0.631,0.792,0.155,0.128,0.053,1,1.0,-0.123,0,0,1,11.90566037735849,-0.123,1.0,1.255150554675119,0
2000-04-23 05:00:00+00:00,0.813,0.429,0.587,0.439,0.556,1.0,1.0,0.418,0.532,0.953,0.176,0.066,1,1.0,-0.15799999999999997,0,0,1,6.333333333333333,-0.15799999999999997,1.0,1.272727272727273,0
2000-04-24 05:00:00+00:00,0.04,0.469,0.578,0.453,0.541,0.0,0.0,0.534,0.592,0.863,0.296,0.202,1,0.0,-0.10899999999999999,0,0,1,2.6435643564356437,-0.10899999999999999,,1.1086142322097376,0
2000-04-25 05:00:00+00:00,0.68,0.441,0.532,0.434,0.513,0.032,0.042,0.686,0.586,0.126,0.73,0.323,1,0.0,-0.09100000000000003,0,0,1,2.123839009287926,-0.09100000000000003,1.3125,0.8542274052478133,0
2000-04-26 05:00:00+00:00,0.973,0.36,0.523,0.334,0.473,1.0,1.0,0.819,0.798,0.082,0.14,0.056,1,0.0,-0.16300000000000003,0,0,1,14.624999999999998,-0.16300000000000003,1.0,0.9743589743589745,0
2000-04-27 05:00:00+00:00,0.68,0.451,0.53,0.472,0.507,0.112,0.147,0.308,0.326,0.788,0.368,0.193,1,0.0,-0.07900000000000001,0,0,1,1.5958549222797926,-0.07900000000000001,1.3125,1.0584415584415585,0
